word,bound,flag,label,radical,pinyin
sep,sep,sep,sep,sep,sep
踹,S,v,O,足,chuài
双,B,m,O,又,shuāng
丝,E,m,O,一,sī
半,B,m,O,十,bàn
步,E,m,O,止,bù
不,S,d,O,一,bù
离,S,v,O,亠,lí
些,S,q,O,二,xiē
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
乱,B,n,B-Nature,乙,luàn
花,E,n,I-Nature,艹,huā
风,B,n,O,风,fēng
摆,E,n,O,扌,bǎi
亚,B,n,O,二,yà
金,E,n,O,金,jīn
泥,B,n,O,氵,ní
蝶,E,n,O,虫,dié
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
李,B,nr,O,木,lǐ
郎,E,nr,O,阝,láng
便,B,v,O,亻,biàn
是,E,v,O,日,shì
李,S,nr,O,木,lǐ
轻,B,n,O,车,qīng
车,E,n,O,车,chē
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
关,B,ns,O,丷,guān
山,E,ns,O,山,shān
点,B,v,O,灬,diǎn
破,E,v,O,石,pò
香,B,n,O,香,xiāng
闺,E,n,O,门,guī
月,S,m,O,月,yuè
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
门,B,n,O,门,mén
楣,E,n,O,木,méi
新,S,a,O,斤,xīn
结,B,v,O,纟,jié
好,E,v,O,女,hǎo
郎,B,nr,O,阝,láng
君,E,nr,O,口,jūn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
撇,B,v,O,扌,piē
下,E,v,O,一,xià
朝,B,ns,O,月,zhāo
云,E,ns,O,二,yún
送,S,v,O,辶,sòng
阵,B,n,O,阝,zhèn
云,E,n,O,二,yún
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
今,B,t,O,人,jīn
夜,E,t,O,夕,yè
红,S,a,B-Color,纟,hóng
槽,S,ng,I-Color,木,cáo
千,B,m,O,十,qiān
滴,E,m,O,氵,dī
酒,S,n,O,酉,jiǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
明,B,t,O,日,míng
朝,E,t,O,月,zhāo
送,B,v,O,辶,sòng
泪,E,v,O,氵,lèi
湿,S,a,O,氵,shī
罗,S,j,O,罒,luó
裙,S,ng,O,衤,qún
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
二,M,m,O,二,èr
十,M,m,O,十,shí
四,E,m,O,囗,sì
出,S,v,O,凵,chū
　,S,x,O,UNK,UNK
送,B,v,O,辶,sòng
别,E,v,O,刂,bié
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
卜,B,n,O,卜,bǔ
算,M,n,O,竹,suàn
子,E,n,O,子,zǐ
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
小,B,nr,O,小,xiǎo
玉,E,nr,O,玉,yù
樱,B,n,O,木,yīng
桃,E,n,O,木,táo
上,S,f,O,一,shàng
）,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
匝,B,n,O,匚,zā
馆,E,n,O,饣,guǎn
暗,S,d,O,日,àn
高,B,n,B-Nature,高,gāo
枝,E,n,I-Nature,木,zhī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
滚,B,z,O,氵,gǔn
地,E,z,O,土,dì
飞,B,z,O,飞,fēi
柔,M,z,B-Nature,木,róu
絮,E,z,I-Nature,糸,xù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
无,B,n,O,一,wú
端,E,n,O,立,duān
燕,B,nr,B-Nature,灬,yàn
羽,E,nr,I-Nature,羽,yǔ
欲,S,d,O,欠,yù
差,B,n,O,工,chà
池,E,n,O,氵,chí
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
薄,S,a,O,艹,báo
倖,S,zg,O,亻,xìng
成,S,v,O,戈,chéng
离,S,v,O,亠,lí
绪,S,ng,O,纟,xù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
［,S,x,O,UNK,UNK
河,B,nr,O,氵,hé
传,E,nr,O,亻,chuán
］,S,x,O,UNK,UNK
春,B,n,O,日,chūn
伴,E,n,O,亻,bàn
花,S,v,B-Nature,艹,huā
暖,S,a,O,日,nuǎn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
离,B,n,O,亠,lí
情,E,n,O,忄,qíng
不,B,c,O,一,bù
管,E,c,O,竹,guǎn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
浥,S,yg,O,氵,yì
透,S,v,O,辶,tòu
青,B,n,B-Color,青,qīng
衫,E,n,I-Color,衤,shān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
雨,S,n,O,雨,yǔ
余,B,nr,O,人,yú
香,E,nr,O,香,xiāng
汗,S,zg,O,氵,hàn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
草,B,n,O,艹,cǎo
草,E,n,O,艹,cǎo
送,B,v,O,辶,sòng
别,E,v,O,刂,bié
沟,B,v,O,氵,gōu
头,E,v,O,大,tóu
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
层,B,i,O,尸,céng
波,M,i,O,氵,bō
入,M,i,O,入,rù
鬓,M,i,O,髟,bìn
流,E,i,O,氵,liú
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
金,B,n,B-Color,金,jīn
船,E,n,I-Color,舟,chuán
满,B,v,O,氵,mǎn
捧,E,v,O,扌,pěng
盈,B,z,O,皿,yíng
盈,E,z,O,皿,yíng
泪,S,n,O,氵,lèi
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
将,B,n,O,寸,jiāng
人,E,n,O,人,rén
妮,S,n,O,女,nī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
魂,S,n,O,鬼,hún
随,S,v,O,阝,suí
到,S,v,O,刂,dào
千,B,q,O,十,qiān
里,E,q,O,里,lǐ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
众,S,ng,O,人,zhòng
拥,S,v,O,扌,yōng
十,B,m,O,十,shí
郎,E,m,O,阝,láng
上,S,f,O,一,shàng
）,S,x,O,UNK,UNK
海,B,n,B-Nature,氵,hǎi
棠,E,n,I-Nature,木,táng
红,B,nz,B-Color,纟,hóng
露,E,nz,I-Color,雨,lòu
湿,S,n,O,氵,shī
胭,B,n,O,月,yān
脂,E,n,O,月,zhī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
泪,S,n,O,氵,lèi
尽,S,v,O,尸,jìn
人,S,n,O,人,rén
何,B,r,O,亻,hé
处,E,r,O,夂,chǔ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
北,S,ns,O,匕,běi
寄,B,v,O,宀,jì
生,E,v,O,生,shēng
草,S,n,O,艹,cǎo
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
一,B,m,O,一,yī
曲,E,m,O,曰,qū
《,S,x,O,UNK,UNK
阳,B,ns,O,阝,yáng
关,E,ns,O,丷,guān
》,S,x,O,UNK,UNK
泪,S,n,O,氵,lèi
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
朱,B,nr,B-Color,木,zhū
弦,E,nr,I-Color,弓,xián
迸,S,v,O,辶,bèng
玉,B,nr,O,玉,yù
壶,E,nr,O,士,hú
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
江,B,ns,O,氵,jiāng
干,E,ns,O,干,gān
桃,B,n,B-Nature,木,táo
叶,E,n,I-Nature,口,yè
凌,B,nr,O,冫,líng
波,M,nr,O,氵,bō
渡,E,nr,O,氵,dù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
汀,B,ns,O,氵,tīng
洲,E,ns,O,氵,zhōu
草,S,n,B-Color,艹,cǎo
碧,S,ng,I-Color,石,bì
离,B,n,O,亠,lí
情,E,n,O,忄,qíng
暮,S,tg,O,日,mù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
霸,B,ns,O,雨,bà
桥,E,ns,O,木,qiáo
柳,B,n,B-Nature,木,liǔ
色,E,n,O,色,sè
愁,B,n,O,心,chóu
眉,E,n,O,目,méi
妒,S,v,O,女,dù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
纤,B,n,O,纟,xiān
腰,E,n,O,月,yāo
倩,S,nr,O,亻,qiàn
作,S,v,O,亻,zuò
绾,S,v,O,纟,wǎn
人,S,n,O,人,rén
丝,S,n,O,一,sī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
可,B,v,O,口,kě
笑,E,v,O,竹,xiào
他,S,r,O,亻,tā
自,B,r,O,自,zì
家,E,r,O,宀,jiā
飞,B,n,B-Nature,飞,fēi
絮,E,n,I-Nature,糸,xù
浑,S,n,O,氵,hún
难,B,v,O,隹,nán
住,E,v,O,亻,zhù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
小,B,nr,O,小,xiǎo
玉,E,nr,O,玉,yù
）,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
绣,S,v,O,纟,xiù
褶,S,ng,O,衤,zhě
残,B,n,O,歹,cán
金,E,n,B-Color,金,jīn
缕,S,q,I-Color,纟,lǚ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
偎,S,v,O,亻,wēi
红,B,nr,B-Color,纟,hóng
叠,M,nr,I-Color,又,dié
锦,E,nr,O,钅,jǐn
氍,S,n,O,毛,qú
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
衾,S,g,O,衣,qīn
窝,S,n,O,穴,wō
宛,B,v,O,宀,wǎn
转,E,v,O,车,zhuǎn
春,S,tg,O,日,chūn
无,B,m,O,一,wú
数,E,m,O,攵,shù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
花,B,n,B-Nature,艹,huā
心,E,n,O,心,xīn
历,B,i,O,厂,lì
乱,M,i,O,乙,luàn
魂,M,i,O,鬼,hún
难,E,i,O,隹,nán
驻,S,v,O,马,zhù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
阳,B,n,O,阝,yáng
台,E,n,O,口,tái
半,B,t,O,十,bàn
霎,E,t,O,雨,shà
云,S,ns,O,二,yún
何,B,r,O,亻,hé
处,E,r,O,夂,chǔ
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
起,B,v,O,走,qǐ
来,E,v,O,木,lái
鸾,S,nr,B-Nature,鸟,luán
袖,B,i,O,衤,xiù
欲,M,i,O,欠,yù
分,M,i,O,刀,fēn
飞,E,i,O,飞,fēi
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
问,B,n,O,门,wèn
才,E,n,O,扌,cái
郎,S,ng,O,阝,láng
是,S,v,O,日,shì
谁,S,r,O,讠,shuí
断,B,v,O,斤,duàn
送,E,v,O,辶,sòng
春,S,tg,O,日,chūn
归,B,v,O,彐,guī
去,E,v,O,厶,qù
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
（,S,x,O,UNK,UNK
十,B,m,O,十,shí
郎,E,m,O,阝,láng
长,B,z,O,长,cháng
吁,E,z,O,口,xū
低,B,n,O,亻,dī
头,E,n,O,大,tóu
科,S,n,O,禾,kē
）,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
小,B,nr,O,小,xiǎo
玉,E,nr,O,玉,yù
）,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
绿,S,a,B-Color,纟,lǜ
惨,B,i,I-Color,忄,cǎn
花,M,i,B-Nature,艹,huā
愁,M,i,O,心,chóu
语,E,i,O,讠,yǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
红,S,a,B-Color,纟,hóng
颦,S,g,I-Color,页,pín
柳,S,n,B-Nature,木,liǔ
怯,B,z,O,忄,qiè
舒,E,z,O,舌,shū
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
春,B,n,O,日,chūn
纤,E,n,O,纟,xiān
乱,B,n,O,乙,luàn
点,E,n,O,灬,diǎn
檀,B,nr,B-Nature,木,tán
霞,E,nr,O,雨,xiá
注,S,v,O,氵,zhù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
明,B,v,O,日,míng
眸,E,v,O,目,móu
谩,B,vn,O,讠,mán
蹙,E,vn,O,足,cù
回,B,v,O,囗,huí
波,E,v,O,氵,bō
顾,S,v,O,页,gù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
长,B,n,O,长,cháng
裙,E,n,O,衤,qún
皱,S,n,O,皮,zhòu
拂,S,v,O,扌,fú
行,B,n,O,行,háng
云,E,n,O,二,yún
步,S,n,O,止,bù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
懒,S,a,O,忄,lǎn
拂,S,v,O,扌,fú
鸳,B,n,B-Nature,鸟,yuān
鸯,E,n,I-Nature,鸟,yāng
柱,S,n,O,木,zhù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
空,S,a,O,穴,kōng
连,S,u,O,辶,lián
翡,B,n,B-Color,羽,fěi
翠,E,n,I-Color,羽,cuì
襦,S,g,O,衤,rú
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
芙,B,n,B-Nature,艹,fú
蓉,E,n,I-Nature,艹,róng
帐,B,n,O,巾,zhàng
额,E,n,O,页,é
春,B,n,O,日,chūn
眠,M,n,O,目,mián
度,E,n,O,广,dù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
茱,B,n,B-Nature,艹,zhū
萸,E,n,I-Nature,艹,yú
带,S,v,O,巾,dài
眼,S,n,O,目,yǎn
愁,S,v,O,心,chóu
宽,B,n,O,宀,kuān
素,E,n,O,糸,sù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
红,B,nz,B-Color,纟,hóng
兰,E,nz,I-Color,丷,lán
烛,B,n,O,火,zhú
影,E,n,O,彡,yǐng
香,B,n,O,香,xiāng
销,E,n,O,钅,xiāo
炷,S,q,O,火,zhù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
画,B,n,O,田,huà
屏,E,n,O,尸,píng
山,B,n,O,山,shān
障,E,n,O,阝,zhàng
彩,B,n,B-Color,彡,cǎi
云,E,n,I-Color,二,yún
图,S,n,O,囗,tú
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
到,S,v,O,刂,dào
如,B,t,O,女,rú
今,E,t,O,人,jīn
蘼,B,n,B-Nature,艹,mí
芜,E,n,I-Nature,艹,wú
怕,S,v,O,忄,pà
作,S,v,O,亻,zuò
相,B,v,O,目,xiāng
逢,E,v,O,辶,féng
路,S,n,O,足,lù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
小,B,nr,O,小,xiǎo
玉,E,nr,O,玉,yù
）,S,x,O,UNK,UNK
这,S,r,O,辶,zhè
泪,B,z,O,氵,lèi
呵,E,z,O,口,hē
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
慢,S,a,O,忄,màn
颊,S,ng,O,页,jiá
垂,B,z,O,土,chuí
红,M,z,B-Color,纟,hóng
缕,E,z,I-Color,纟,lǚ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
娇,B,z,O,女,jiāo
啼,E,z,O,口,tí
走,S,v,O,走,zǒu
碧,S,ng,B-Color,石,bì
珠,S,ng,I-Color,王,zhū
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
冰,B,n,O,冫,bīng
壶,E,n,O,士,hú
迸,B,v,O,辶,bèng
裂,E,v,O,衣,liè
蔷,B,n,B-Nature,艹,qiáng
薇,E,n,I-Nature,艹,wēi
露,S,v,O,雨,lòu
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
阑,B,n,O,门,lán
干,E,n,O,干,gān
碎,B,n,O,石,suì
滴,E,n,O,氵,dī
梨,B,n,B-Nature,木,lí
花,E,n,I-Nature,艹,huā
雨,S,n,O,雨,yǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
鲛,S,g,O,鱼,jiāo
盘,S,q,O,皿,pán
溅,B,v,O,氵,jiàn
湿,E,v,O,氵,shī
红,S,a,B-Color,纟,hóng
绡,S,g,I-Color,纟,xiāo
雾,S,n,O,雨,wù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
层,B,n,O,尸,céng
波,E,n,O,氵,bō
泪,B,n,O,氵,lèi
眼,E,n,O,目,yǎn
别,S,d,O,刂,bié
来,S,v,O,木,lái
枯,S,v,O,木,kū
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
这,S,r,O,辶,zhè
袖,S,v,O,衤,xiù
呵,S,y,O,口,hē
班,B,nr,O,王,bān
枝,M,nr,O,木,zhī
染,E,nr,O,木,rǎn
尽,S,v,O,尸,jìn
双,S,m,O,又,shuāng
琼,S,nr,O,王,qióng
筯,S,zg,O,竹,zhù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
俊,B,nz,O,亻,jùn
语,E,nz,O,讠,yǔ
闲,S,v,O,门,xián
枨,S,g,O,木,chéng
触,S,v,O,角,chù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
回,B,v,O,囗,huí
肠,E,v,O,月,cháng
转,S,v,O,车,zhuǎn
辘,B,n,O,车,lù
轳,E,n,O,车,lú
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
俺,S,r,O,亻,ǎn
去,S,v,O,厶,qù
后,S,f,O,口,hòu
呵,S,v,O,口,hē
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
一,B,m,O,一,yī
个,E,m,O,人,gè
人,S,n,O,人,rén
睡,S,v,O,目,shuì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
不,B,df,O,一,bù
要,E,df,O,覀,yào
着,B,v,O,目,zhuó
寒,E,v,O,宀,hán
了,S,ul,O,乙,liǎo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
双,S,n,O,又,shuāng
丝,B,n,O,一,sī
袜,E,n,O,衤,wà
腹,S,n,O,月,fù
轻,B,d,O,车,qīng
轻,E,d,O,车,qīng
束,S,nr,O,木,shù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
连,B,a,O,辶,lián
心,E,a,O,心,xīn
腰,B,n,O,月,yāo
彩,E,n,B-Color,彡,cǎi
柔,B,a,I-Color,木,róu
柔,E,a,O,木,róu
护,S,zg,O,扌,hù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
沾,B,v,O,氵,zhān
身,E,v,O,身,shēn
衬,B,n,O,衤,chèn
褥,E,n,O,衤,rù
微,B,d,O,彳,wēi
微,E,d,O,彳,wēi
絮,S,zg,B-Nature,糸,xù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
分,B,v,O,刀,fēn
明,E,v,O,日,míng
残,B,n,O,歹,cán
梦,E,n,O,木,mèng
有,B,r,O,月,yǒu
些,E,r,O,二,xiē
儿,S,n,O,儿,ér
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
睡,B,v,O,目,shuì
醒,E,v,O,酉,xǐng
时,S,n,O,日,shí
好,B,v,O,女,hǎo
生,E,v,O,生,shēng
收,B,v,O,攵,shōu
拾,E,v,O,扌,shí
疼,B,n,O,疒,téng
人,E,n,O,人,rén
处,S,v,O,夂,chǔ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
解,B,nr,O,角,jiě
三,E,nr,O,一,sān
酲,S,g,O,酉,chéng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
绣,S,v,O,纟,xiù
屏,S,ng,O,尸,píng
空,S,a,O,穴,kōng
莺,S,ng,B-Nature,艹,yīng
残,B,t,O,歹,cán
月,E,t,O,月,yuè
午,S,t,O,十,wǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
芳,B,ns,B-Nature,艹,fāng
枝,M,ns,I-Nature,木,zhī
亚,E,ns,B-Nature,二,yà
蝶,B,nz,I-Nature,虫,dié
展,E,nz,O,尸,zhǎn
红,B,n,B-Color,纟,hóng
疏,E,n,I-Color,疋,shū
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
捍,B,v,O,扌,hàn
拨,E,v,O,扌,bō
双,B,n,O,又,shuāng
盘,E,n,O,皿,pán
金,B,nr,B-Color,金,jīn
凤,M,nr,I-Color,几,fèng
语,E,nr,O,讠,yǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
无,B,a,O,一,wú
聊,E,a,O,耳,liáo
处,S,n,O,夂,chǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
赠,B,n,O,贝,zèng
花,E,n,B-Nature,艹,huā
须,S,d,I-Nature,页,xū
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
输,S,v,O,车,shū
他,S,r,O,亻,tā
塞,B,ns,O,土,sāi
北,E,ns,O,匕,běi
颜,B,nr,O,页,yán
如,M,nr,O,女,rú
玉,E,nr,O,玉,yù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
也,S,d,O,乙,yě
寄,S,v,O,宀,jì
云,B,ns,O,二,yún
中,E,ns,O,丨,zhōng
锦,S,ns,O,钅,jǐn
字,B,n,O,子,zì
书,E,n,O,乙,shū
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
新,B,n,O,斤,xīn
人,E,n,O,人,rén
故,S,n,O,攵,gù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
一,B,t,O,一,yī
霎,M,t,O,雨,shà
时,E,t,O,日,shí
眼,B,s,O,目,yǎn
中,E,s,O,丨,zhōng
人,S,n,O,人,rén
去,S,v,O,厶,qù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
镜,S,ng,O,钅,jìng
里,S,f,O,里,lǐ
鸾,S,nr,B-Nature,鸟,luán
孤,S,a,O,子,gū
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
（,S,x,O,UNK,UNK
十,B,m,O,十,shí
郎,E,m,O,阝,láng
）,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
别,B,i,O,刂,bié
鸳,M,i,B-Nature,鸟,yuān
闺,E,i,O,门,guī
催,B,v,O,亻,cuī
残,E,v,O,歹,cán
雁,B,nr,B-Nature,隹,yàn
柱,E,nr,O,木,zhù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
临,S,v,O,丨,lín
鸟,S,n,B-Nature,鸟,niǎo
道,S,q,O,辶,dào
绣,S,v,O,纟,xiù
出,S,v,O,凵,chū
蝥,S,x,O,虫,máo
弧,S,n,O,弓,hú
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
一,B,m,O,一,yī
曲,E,m,O,曰,qū
颦,S,g,B-Nature,页,pín
蛾,B,n,I-Nature,虫,é
低,E,n,O,亻,dī
翠,B,nr,B-Color,羽,cuì
羽,E,nr,I-Color,羽,yǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
沟,B,v,O,氵,gōu
头,E,v,O,大,tóu
水,S,n,O,水,shuǐ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
立,S,v,O,立,lì
须,B,t,O,页,xū
臾,E,t,O,臼,yú
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
三,S,m,O,一,sān
春,S,tg,O,日,chūn
别,S,d,O,刂,bié
恨,S,v,O,忄,hèn
调,B,n,O,讠,tiáo
琴,E,n,O,王,qín
里,S,f,O,里,lǐ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
一,B,m,O,一,yī
片,E,m,O,片,piàn
年,S,m,O,干,nián
光,B,l,O,儿,guāng
揽,M,l,O,扌,lǎn
镜,E,l,O,钅,jìng
初,S,f,O,刀,chū
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
功,B,n,O,力,gōng
名,E,n,O,口,míng
苦,S,a,O,艹,kǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
只,S,d,O,口,zhī
落,B,v,O,艹,là
得,E,v,O,彳,dé
青,B,n,B-Color,青,qīng
楼,E,n,I-Color,木,lóu
薄,S,a,O,艹,báo
倖,S,zg,O,亻,xìng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
锦,B,n,O,钅,jǐn
字,E,n,O,子,zì
支,B,v,O,支,zhī
吾,E,v,O,口,wú
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
SPACE,S,x,O,UNK,UNK
望,S,v,O,月,wàng
边,B,s,O,辶,biān
头,E,s,O,大,tóu
瓜,B,n,O,瓜,guā
期,E,n,O,月,qī
未,B,n,O,木,wèi
数,E,n,O,攵,shù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
登,S,v,O,癶,dēng
陇,B,ns,O,阝,lǒng
首,E,ns,O,首,shǒu
榆,B,ns,O,木,yú
塞,E,ns,O,土,sāi
平,B,n,O,干,píng
铺,E,n,O,钅,pū
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
云,S,n,O,二,yún
骑,S,v,O,马,qí
东,B,s,O,一,dōng
方,E,s,O,方,fāng
频,S,ng,O,页,pín
盼,B,v,O,目,pàn
取,E,v,O,又,qǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
金,S,ng,B-Color,金,jīn
匝,S,vg,I-Color,匚,zā
匼,S,zg,I-Color,匚,kē
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
锦,S,ns,O,钅,jǐn
模,B,a,O,木,mó
糊,E,a,O,米,hū
。,S,x,O,UNK,UNK
