word,bound,flag,label,radical,pinyin
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
伏,B,nr,O,亻,fú
以,E,nr,O,人,yǐ
窈,B,a,O,穴,yǎo
窕,E,a,O,穴,tiǎo
青,B,ns,B-Color,青,qīng
娥,E,ns,I-Color,女,é
二,B,m,O,二,èr
八,E,m,O,八,bā
春,S,tg,O,日,chūn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
绿,B,nr,B-Color,纟,lǜ
云,E,nr,I-Color,二,yún
之,B,f,O,丶,zhī
上,E,f,O,一,shàng
覆,S,v,O,覀,fù
方,B,n,O,方,fāng
巾,E,n,O,巾,jīn
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
张,B,nr,O,弓,zhāng
设,M,nr,O,讠,shè
青,E,nr,B-Color,青,qīng
炉,S,n,I-Color,火,lú
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
祀,S,g,O,礻,sì
供,S,v,O,亻,gōng
苹,B,n,B-Nature,艹,píng
藻,E,n,I-Nature,艹,zǎo
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
贽,S,g,O,贝,zhì
备,S,v,O,夂,bèi
枣,S,n,B-Nature,木,zǎo
榛,S,n,I-Nature,木,zhēn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
集,B,n,O,隹,jí
珠,M,n,O,王,zhū
履,E,n,O,尸,lǚ
玳,B,n,B-Nature,王,dài
簪,E,n,O,日,zān
之,S,u,O,丶,zhī
客,S,n,O,宀,kè
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
环,S,v,O,王,huán
金,B,nr,B-Color,金,jīn
钗,E,nr,I-Color,钅,chāi
玉,B,n,O,玉,yù
珥,E,n,O,王,ěr
之,S,u,O,丶,zhī
宾,S,n,O,宀,bīn
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
画,B,n,O,田,huà
眉,E,n,O,目,méi
序,S,n,O,广,xù
】,S,x,O,KUO,KUO
〔,S,x,O,UNK,UNK
生,S,vn,O,生,shēng
〕,S,x,O,UNK,UNK
攀,S,v,O,手,pān
桂,B,nr,B-Nature,木,guì
步,E,nr,O,止,bù
蟾,B,n,B-Nature,虫,chán
宫,E,n,O,宀,gōng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
岂,B,v,O,山,qǐ
料,E,v,O,斗,liào
丝,B,n,B-Nature,一,sī
萝,E,n,I-Nature,艹,luó
在,S,p,O,土,zài
乔,B,nr,B-Nature,丿,qiáo
木,E,nr,I-Nature,木,mù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
堪,S,v,O,土,kān
观,B,n,O,见,guān
处,E,n,O,夂,chǔ
丝,B,n,O,一,sī
幕,E,n,O,巾,mù
牵,B,v,B-Color,牛,qiān
红,E,v,I-Color,纟,hóng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
恰,S,d,O,忄,qià
正,B,d,O,止,zhèng
是,E,d,O,日,shì
荷,B,n,B-Nature,艹,hé
衣,E,n,O,衣,yī
穿,S,v,B-Color,穴,chuān
绿,S,a,I-Color,纟,lǜ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
光,S,n,O,儿,guāng
掩,B,v,O,扌,yǎn
映,E,v,O,日,yìng
孔,B,nr,B-Nature,子,kǒng
雀,E,nr,I-Nature,隹,què
屏,B,v,O,尸,píng
开,E,v,O,廾,kāi
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
花,S,v,B-Nature,艹,huā
烂,B,a,O,火,làn
熳,E,a,O,火,màn
芙,B,n,B-Nature,艹,fú
蓉,E,n,I-Nature,艹,róng
隐,B,n,O,阝,yǐn
褥,E,n,O,衤,rù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
金,B,nr,B-Color,金,jīn
凤,M,nr,I-Color,几,fèng
斜,M,nr,O,斗,xié
飞,E,nr,O,飞,fēi
鬓,S,ng,O,髟,bìn
云,S,n,O,二,yún
矗,S,v,O,目,chù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
明,B,nr,O,日,míng
月,M,nr,O,月,yuè
照,E,nr,O,灬,zhào
妆,B,v,O,女,zhuāng
成,E,v,O,戈,chéng
金,B,n,B-Color,金,jīn
屋,E,n,I-Color,尸,wū
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
喜,S,v,O,口,xǐ
蓝,B,nr,B-Color,艹,lán
田,E,nr,I-Color,田,tián
今,B,t,O,人,jīn
日,E,t,O,日,rì
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
滴,B,o,O,氵,dī
溜,E,o,O,氵,liū
子,S,ng,O,子,zǐ
】,S,x,O,KUO,KUO
果,B,a,B-Nature,木,guǒ
谐,E,a,O,讠,xié
凤,B,nr,B-Nature,几,fèng
卜,E,nr,O,卜,bǔ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
鲍,B,nr,O,鱼,bào
老,E,nr,O,耂,lǎo
催,S,v,O,亻,cuī
】,S,x,O,KUO,KUO
〔,S,x,O,UNK,UNK
众,S,ng,O,人,zhòng
〕,S,x,O,UNK,UNK
翠,B,nr,B-Color,羽,cuì
眉,E,nr,I-Color,目,méi
谩,B,vn,O,讠,mán
蹙,E,vn,O,足,cù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
赤,B,n,B-Color,赤,chì
绳,E,n,I-Color,纟,shéng
已,S,d,O,己,yǐ
系,S,v,O,糸,xì
夫,B,n,O,大,fū
妇,E,n,O,女,fù
足,S,a,O,足,zú
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
画,B,n,O,田,huà
堂,E,n,O,土,táng
富,B,a,O,宀,fù
贵,E,a,O,贝,guì
如,S,v,O,女,rú
金,S,ng,B-Color,金,jīn
穀,S,zg,I-Color,禾,gǔ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
滴,B,n,O,氵,dī
滴,E,n,O,氵,dī
金,S,nr,O,金,jīn
】,S,x,O,KUO,KUO
金,B,nr,B-Color,金,jīn
猊,E,nr,I-Color,犭,ní
宝,B,nr,O,宀,bǎo
鼎,M,nr,O,鼎,dǐng
香,E,nr,O,香,xiāng
馥,B,z,O,香,fù
鬱,E,z,O,彡,yù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
银,B,ns,B-Color,钅,yín
海,E,ns,I-Color,氵,hǎi
琼,B,nz,O,王,qióng
舟,E,nz,O,舟,zhōu
泛,S,v,O,氵,fàn
醽,S,x,O,酉,líng
醲,S,zg,O,酉,nóng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
轻,S,a,O,车,qīng
飞,B,n,O,飞,fēi
彩,E,n,B-Color,彡,cǎi
袖,B,i,I-Color,衤,xiù
呈,M,i,O,口,chéng
娇,M,i,O,女,jiāo
舞,E,i,O,夕,wǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
啭,S,g,B-Nature,口,zhuàn
莺,S,ng,I-Nature,艹,yīng
喉,S,ng,O,口,hóu
歌,B,nrt,O,欠,gē
丽,M,nrt,O,一,lì
曲,E,nrt,O,曰,qū
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
鲍,B,nr,O,鱼,bào
老,E,nr,O,耂,lǎo
催,S,v,O,亻,cuī
】,S,x,O,KUO,KUO
似,S,d,O,亻,sì
蝶,B,nz,B-Nature,虫,dié
恋,M,nz,O,心,liàn
花,E,nz,B-Nature,艹,huā
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
凤,B,nr,B-Nature,几,fèng
栖,E,nr,O,木,qī
梧,S,ns,B-Nature,木,wú
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
鸾,S,nr,B-Nature,鸟,luán
停,S,v,O,亻,tíng
竹,S,ng,B-Nature,竹,zhú
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
书,S,n,O,乙,shū
中,S,f,O,丨,zhōng
自,B,v,O,自,zì
有,E,v,O,月,yǒu
黄,B,n,B-Color,黄,huáng
金,M,n,I-Color,金,jīn
屋,E,n,I-Color,尸,wū
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
也,S,d,O,乙,yě
有,S,v,O,月,yǒu
千,B,m,O,十,qiān
钟,E,m,O,钅,zhōng
粟,S,nr,B-Nature,米,sù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
双,B,m,O,又,shuāng
声,E,m,O,士,shēng
子,S,ng,O,子,zǐ
】,S,x,O,KUO,KUO
看,S,v,O,目,kàn
紫,B,nr,B-Color,糸,zǐ
绶,E,nr,I-Color,纟,shòu
黄,B,n,B-Color,黄,huáng
金,E,n,I-Color,金,jīn
束,S,nr,I-Color,木,shù
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
看,B,v,O,目,kàn
花,E,v,B-Nature,艹,huā
诰,B,n,O,讠,gào
纹,E,n,O,纟,wén
犀,B,n,B-Nature,牛,xī
轴,E,n,O,车,zhóu
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
似,S,vg,O,亻,sì
纹,S,ng,B-Nature,纟,wén
鸾,S,nr,I-Nature,鸟,luán
彩,S,ng,B-Color,彡,cǎi
凤,S,nr,I-Color,几,fèng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
正,B,d,O,止,zhèng
是,E,d,O,日,shì
洞,B,n,O,氵,dòng
房,M,n,O,户,fáng
花,M,n,B-Nature,艹,huā
烛,E,n,O,火,zhú
夜,S,t,O,夕,yè
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
果,B,d,O,木,guǒ
然,E,d,O,灬,rán
金,B,i,B-Color,金,jīn
榜,M,i,I-Color,木,bǎng
挂,M,i,O,扌,guà
名,E,i,O,口,míng
时,S,n,O,日,shí
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
第,B,m,O,竹,dì
二,M,m,O,二,èr
十,E,m,O,十,shí
出,S,v,O,凵,chū
　,S,x,O,UNK,UNK
勉,B,v,O,力,miǎn
食,E,v,O,飠,shí
姑,S,n,O,女,gū
嫜,S,g,O,女,zhāng
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
薄,B,a,O,艹,báo
幸,E,a,O,干,xìng
】,S,x,O,KUO,KUO
高,B,ns,O,高,gāo
冈,E,ns,O,冂,gāng
黄,B,n,B-Color,黄,huáng
土,E,n,I-Color,土,tǔ
谩,S,v,O,讠,mán
成,B,n,O,戈,chéng
堆,E,n,O,土,duī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
奴,B,n,O,女,nú
家,E,n,O,宀,jiā
自,S,p,O,自,zì
把,S,p,O,扌,bǎ
些,S,q,O,二,xiē
谷,B,n,B-Nature,谷,gǔ
膜,E,n,I-Nature,月,mó
米,S,m,B-Nature,米,mǐ
皮,S,n,I-Nature,皮,pí
逼,B,v,O,辶,bī
逻,E,v,O,辶,luó
来,S,v,O,木,lái
吃,S,v,O,口,chī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
夜,B,n,O,夕,yè
行,E,n,O,行,háng
船,S,n,O,舟,chuán
】,S,x,O,KUO,KUO
米,B,n,B-Nature,米,mǐ
粮,E,n,I-Nature,米,liáng
缺,B,v,O,缶,quē
少,E,v,O,小,shǎo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
媳,B,n,O,女,xí
妇,E,n,O,女,fù
有,S,v,O,月,yǒu
果,B,n,B-Nature,木,guǒ
蔬,E,n,I-Nature,艹,shū
么,S,y,O,丿,mó
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
〔,S,x,O,UNK,UNK
淨,S,zg,O,氵,jìng
〕,S,x,O,UNK,UNK
背,B,n,O,月,bèi
地,M,n,O,土,dì
里,E,n,O,里,lǐ
自,S,p,O,自,zì
买,S,v,O,乙,mǎi
些,S,q,O,二,xiē
鲑,B,n,B-Nature,鱼,guī
菜,E,n,I-Nature,艹,cài
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
〔,S,x,O,UNK,UNK
旦,S,j,O,日,dàn
〕,S,x,O,UNK,UNK
正,B,d,O,止,zhèng
是,E,d,O,日,shì
哑,B,n,O,口,yǎ
子,E,n,O,子,zǐ
谩,B,v,O,讠,mán
尝,E,v,O,小,cháng
黄,B,nr,B-Color,黄,huáng
柏,E,nr,I-Color,木,bǎi
味,S,n,O,口,wèi
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
难,S,a,O,隹,nán
将,S,d,O,寸,jiāng
苦,B,n,O,艹,kǔ
口,E,n,O,口,kǒu
向,S,p,O,口,xiàng
人,B,n,O,人,rén
言,E,n,O,言,yán
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
你,S,r,O,亻,nǐ
看,S,v,O,目,kàn
前,B,t,O,刂,qián
日,E,t,O,日,rì
兀,B,d,O,儿,wù
自,E,d,O,自,zì
有,B,r,O,月,yǒu
些,E,r,O,二,xiē
鲑,B,n,B-Nature,鱼,guī
菜,E,n,I-Nature,艹,cài
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
荒,B,n,O,艹,huāng
年,E,n,O,干,nián
有,S,v,O,月,yǒu
饭,S,n,B-Nature,饣,fàn
休,S,v,O,亻,xiū
思,B,n,O,心,sī
菜,E,n,B-Nature,艹,cài
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
媳,B,n,O,女,xí
妇,E,n,O,女,fù
无,B,z,O,一,wú
良,E,z,O,艮,liáng
把,S,p,O,扌,bǎ
我,S,r,O,戈,wǒ
亏,S,v,O,二,kuī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
混,B,a,O,氵,hùn
浊,E,a,O,氵,zhuó
不,B,n,O,一,bù
分,M,n,O,刀,fēn
鲢,E,n,B-Nature,鱼,lián
共,S,d,O,八,gòng
鲤,S,ng,B-Nature,鱼,lǐ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
水,B,nr,O,水,shuǐ
清,M,nr,O,氵,qīng
方,E,nr,O,方,fāng
见,S,v,O,见,jiàn
两,B,r,O,一,liǎng
般,E,r,O,舟,bān
鱼,S,n,B-Nature,鱼,yú
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
