word,bound,flag,label,radical,pinyin
丝,E,nr,I-Color,一,sī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
新,S,a,O,斤,xīn
荷,B,n,B-Nature,艹,hé
叶,E,n,I-Nature,口,yè
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
花,B,n,B-Nature,艹,huā
面,E,n,I-Nature,面,miàn
儿,S,n,I-Nature,儿,ér
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
贴,S,v,O,贝,tiē
在,S,p,O,土,zài
我,S,r,O,戈,wǒ
芙,B,n,B-Nature,艹,fú
蓉,E,n,I-Nature,艹,róng
额,B,n,O,页,é
儿,E,n,O,儿,ér
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
云,B,n,O,二,yún
游,E,n,O,氵,yóu
走,B,v,O,走,zǒu
遍,E,v,O,辶,biàn
红,B,n,B-Color,纟,hóng
尘,E,n,I-Color,小,chén
道,S,q,O,辶,dào
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
驾,S,v,O,马,jià
白,B,nr,B-Color,白,bái
云,E,nr,I-Color,二,yún
驴,S,n,O,马,lǘ
驮,S,v,O,马,tuó
高,S,a,O,高,gāo
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
也,S,d,O,乙,yě
曾,S,d,O,曰,zēng
赴,S,v,O,走,fù
蟠,B,n,B-Nature,虫,pán
桃,E,n,I-Nature,木,táo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
骂,S,v,O,马,mà
玉,B,nr,O,玉,yù
郎,E,nr,O,阝,láng
】,S,x,O,KUO,KUO
牛,B,nr,B-Nature,牛,niú
羊,E,nr,I-Nature,羊,yáng
犹,B,a,O,犭,yóu
恐,E,a,O,心,kǒng
他,S,r,O,亻,tā
惊,B,v,O,忄,jīng
散,E,v,O,攵,sàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
走,B,v,O,走,zǒu
到,E,v,O,刂,dào
浅,B,n,B-Nature,氵,qiǎn
草,E,n,I-Nature,艹,cǎo
里,S,f,O,里,lǐ
听,S,v,O,口,tīng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
【,S,x,O,KUO,KUO
感,S,v,O,心,gǎn
皇,B,n,O,白,huáng
恩,E,n,O,心,ēn
】,S,x,O,KUO,KUO
那,S,r,O,阝,nà
刀,S,n,O,刀,dāo
亨,S,nr,O,亠,hēng
地,S,uv,O,土,dì
掘,S,v,O,扌,jué
倒,S,v,O,亻,dǎo
战,B,n,B-Nature,戈,zhàn
马,E,n,I-Nature,马,mǎ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
俺,S,r,O,亻,ǎn
牛,B,nr,B-Nature,牛,niú
羊,E,nr,I-Nature,羊,yáng
散,B,v,O,攵,sàn
失,E,v,O,大,shī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
您,S,r,O,心,nín
可,S,v,O,口,kě
甚,S,d,O,甘,shèn
人,B,n,O,人,rén
马,E,n,B-Nature,马,mǎ
平,B,a,O,干,píng
安,E,a,O,宀,ān
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
【,S,x,O,KUO,KUO
采,B,v,O,采,cǎi
茶,E,v,O,艹,chá
歌,S,n,O,欠,gē
】,S,x,O,KUO,KUO
荡,S,v,O,艹,dàng
的,S,uj,O,白,dí
那,S,r,O,阝,nà
卒,S,ng,O,十,zú
律,B,n,O,彳,lǜ
律,E,n,O,彳,lǜ
红,B,n,B-Color,纟,hóng
尘,E,n,I-Color,小,chén
遮,S,v,O,辶,zhē
望,B,n,O,月,wàng
眼,E,n,O,目,yǎn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
振,S,v,O,扌,zhèn
的,S,uj,O,白,dí
这,S,r,O,辶,zhè
滴,B,z,O,氵,dī
溜,M,z,O,氵,liū
溜,E,z,O,氵,liū
红,B,n,B-Color,纟,hóng
叶,E,n,I-Color,口,yè
落,B,n,O,艹,là
空,E,n,O,穴,kōng
山,S,n,O,山,shān
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
