word,bound,flag,label,radical,pinyin
分,M,i,O,刀,fēn
鸾,M,i,B-Nature,鸟,luán
凤,E,i,I-Nature,几,fèng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
都,S,d,O,阝,dū
要,S,v,O,覀,yào
榜,S,n,O,木,bǎng
登,S,v,O,癶,dēng
龙,B,nr,B-Nature,龙,lóng
虎,E,nr,I-Nature,虍,hǔ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
既,S,c,O,旡,jì
受,S,v,O,又,shòu
託,S,y,O,言,tuō
了,S,ul,O,乙,liǎo
蘯,S,zg,B-Nature,艹,dàng
蘩,S,g,I-Nature,艹,fán
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
你,S,r,O,亻,nǐ
便,S,d,O,亻,biàn
做,S,v,O,亻,zuò
腰,B,n,B-Color,月,yāo
金,M,n,I-Color,金,jīn
衣,M,n,B-Color,衣,yī
紫,E,n,I-Color,糸,zǐ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
红,B,nr,B-Color,纟,hóng
颜,E,nr,I-Color,页,yán
胜,B,n,O,月,shèng
人,E,n,O,人,rén
多,S,m,O,夕,duō
薄,B,nz,O,艹,báo
命,E,nz,O,口,mìng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
LB,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
第,B,m,O,竹,dì
十,E,m,O,十,shí
出,S,v,O,凵,chū
　,S,x,O,UNK,UNK
杏,B,ns,O,木,xìng
园,E,ns,O,囗,yuán
春,B,n,O,日,chūn
宴,E,n,O,宀,yàn
LB,S,x,O,UNK,UNK
〔,S,x,O,UNK,UNK
擂,B,v,O,扌,léi
鼓,E,v,O,鼓,gǔ
介,S,nr,O,人,jiè
〕,S,x,O,UNK,UNK
掌,S,v,O,手,zhǎng
鞍,B,ns,B-Nature,革,ān
马,E,ns,I-Nature,马,mǎ
的,S,uj,O,白,dí
在,S,p,O,土,zài
那,B,r,O,阝,nà
里,E,r,O,里,lǐ
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
〔,S,x,O,UNK,UNK
末,S,f,O,木,mò
〕,S,x,O,UNK,UNK
鞍,B,ns,B-Nature,革,ān
马,E,ns,I-Nature,马,mǎ
备,B,v,O,夂,bèi
办,E,v,O,力,bàn
了,S,ul,O,乙,liǎo
未,B,d,O,木,wèi
曾,E,d,O,曰,zēng
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
俺,S,r,O,亻,ǎn
这,B,r,O,辶,zhè
里,E,r,O,里,lǐ
在,S,p,O,土,zài
先,S,d,O,儿,xiān
有,S,v,O,月,yǒu
一,B,m,O,一,yī
万,M,m,O,一,wàn
匹,E,m,O,匚,pǐ
好,S,a,O,女,hǎo
马,S,n,B-Nature,马,mǎ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
〔,S,x,O,UNK,UNK
末,S,f,O,木,mò
〕,S,x,O,UNK,UNK
怎,B,l,O,心,zěn
见,M,l,O,见,jiàn
得,E,l,O,彳,dé
好,S,a,O,女,hǎo
马,S,n,B-Nature,马,mǎ
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
〔,S,x,O,UNK,UNK
丑,S,a,O,一,chǒu
〕,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
但,S,c,O,亻,dàn
见,S,v,O,见,jiàn
耳,S,n,O,耳,ěr
批,S,q,O,扌,pī
双,B,n,O,又,shuāng
竹,E,n,B-Nature,竹,zhú
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
鬃,S,ng,O,髟,zōng
散,S,v,O,攵,sàn
五,B,n,O,二,wǔ
花,E,n,B-Nature,艹,huā
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
展,B,v,O,尸,zhǎn
开,E,v,O,廾,kāi
凤,B,nr,B-Nature,几,fèng
臆,E,nr,I-Nature,月,yì
龙,S,n,B-Nature,龙,lóng
鬵,S,zg,I-Nature,鬲,zèng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
昂,B,v,O,日,áng
起,E,v,O,走,qǐ
豹,B,n,B-Nature,豸,bào
头,E,n,I-Nature,大,tóu
虎,B,n,B-Nature,虍,hǔ
额,E,n,I-Nature,页,é
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
响,S,zg,O,口,xiǎng
笃,B,z,O,竹,dǔ
笃,E,z,O,竹,dǔ
翠,S,ng,B-Color,羽,cuì
蹄,S,ng,I-Color,足,tí
削,S,v,O,刂,xiāo
玉,S,n,O,玉,yù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
点,B,n,O,灬,diǎn
滴,E,n,O,氵,dī
滴,S,v,O,氵,dī
赤,S,vg,B-Color,赤,chì
汗,B,n,I-Color,氵,hàn
流,E,n,O,氵,liú
珠,S,ng,O,王,zhū
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
隅,S,ng,O,阝,yú
目,S,ng,O,目,mù
青,B,z,B-Color,青,qīng
荧,E,z,I-Color,艹,yíng
夹,B,n,O,大,jiā
镜,E,n,O,钅,jìng
悬,S,v,O,心,xuán
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
肉,S,n,O,肉,ròu
鬃,S,ng,O,髟,zōng
磗,S,zg,O,石,zhuān
祑,S,y,O,礻,zhì
连,S,u,O,辶,lián
钱,S,n,O,钅,qián
动,S,v,O,力,dòng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
〔,S,x,O,UNK,UNK
末,S,f,O,木,mò
〕,S,x,O,UNK,UNK
有,S,v,O,月,yǒu
甚,S,d,O,甘,shèn
颜,B,n,O,页,yán
色,E,n,O,色,sè
的,S,uj,O,白,dí
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
〔,S,x,O,UNK,UNK
丑,S,a,O,一,chǒu
〕,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
布,B,nr,B-Color,巾,bù
汗,E,nr,I-Color,氵,hàn
、,S,x,O,UNK,UNK
论,B,nz,B-Color,讠,lùn
圣,E,nz,I-Color,土,shèng
、,S,x,O,UNK,UNK
虎,B,n,B-Color,虍,hǔ
刺,E,n,I-Color,刂,cì
、,S,x,O,UNK,UNK
合,B,ns,B-Color,口,hé
里,E,ns,I-Color,里,lǐ
、,S,x,O,UNK,UNK
乌,S,j,B-Color,丿,wū
赭,S,n,I-Color,赤,zhě
、,S,x,O,UNK,UNK
哑,B,n,B-Color,口,yǎ
儿,M,n,I-Color,儿,ér
爷,E,n,I-Color,父,yé
、,S,x,O,UNK,UNK
屈,B,nr,B-Color,尸,qū
良,E,nr,I-Color,艮,liáng
、,S,x,O,UNK,UNK
苏,B,nr,B-Color,艹,sū
卢,E,nr,I-Color,卜,lú
、,S,x,O,UNK,UNK
枣,S,n,B-Color,木,zǎo
骝,S,g,I-Color,马,liú
、,S,x,O,UNK,UNK
栗,B,n,B-Color,木,lì
色,E,n,I-Color,色,sè
、,S,x,O,UNK,UNK
燕,B,n,B-Color,灬,yàn
色,E,n,I-Color,色,sè
、,S,x,O,UNK,UNK
兔,S,ng,B-Color,刀,tù
黄,S,nr,I-Color,黄,huáng
、,S,x,O,UNK,UNK
真,S,d,B-Color,目,zhēn
白,S,a,I-Color,白,bái
、,S,x,O,UNK,UNK
玉,B,n,B-Color,玉,yù
面,E,n,I-Color,面,miàn
、,S,x,O,UNK,UNK
银,B,n,B-Color,钅,yín
鬃,E,n,I-Color,髟,zōng
、,S,x,O,UNK,UNK
绣,B,n,B-Color,纟,xiù
膊,E,n,I-Color,月,bó
、,S,x,O,UNK,UNK
青,B,n,B-Color,青,qīng
花,E,n,I-Color,艹,huā
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
正,B,d,O,止,zhèng
是,E,d,O,日,shì
五,B,n,O,二,wǔ
花,E,n,B-Nature,艹,huā
散,B,v,O,攵,sàn
作,E,v,O,亻,zuò
云,S,ns,O,二,yún
满,B,v,O,氵,mǎn
身,E,v,O,身,shēn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
万,B,m,O,一,wàn
里,E,m,O,里,lǐ
方,S,q,O,方,fāng
看,S,v,O,目,kàn
汗,S,n,O,氵,hàn
流,B,v,O,氵,liú
血,E,v,O,血,xiě
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
正,B,d,O,止,zhèng
是,E,d,O,日,shì
：,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
尽,S,v,O,尸,jìn
印,B,nz,O,卩,yìn
三,M,nz,O,一,sān
花,E,nz,O,艹,huā
飞,B,nz,O,飞,fēi
凤,M,nz,B-Nature,几,fèng
字,E,nz,O,子,zì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
中,B,ns,O,丨,zhōng
藏,E,ns,O,艹,cáng
万,B,m,O,一,wàn
匹,E,m,O,匚,pǐ
好,S,a,O,女,hǎo
龙,S,n,B-Nature,龙,lóng
媒,S,n,O,女,méi
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
〔,S,x,O,UNK,UNK
末,S,f,O,木,mò
〕,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
却,S,d,O,卩,què
怎,B,r,O,心,zěn
的,E,r,O,白,dí
打,B,v,O,扌,dǎ
扮,E,v,O,扌,bàn
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,S,x,O,UNK,UNK
〔,S,x,O,UNK,UNK
丑,S,a,O,一,chǒu
〕,S,x,O,UNK,UNK
SPACE,S,x,O,UNK,UNK
锦,S,j,O,钅,jǐn
鞯,S,x,O,革,jiān
灿,B,a,O,火,càn
烂,E,a,O,火,làn
披,B,i,O,扌,pī
云,E,i,O,二,yún
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
银,B,n,B-Color,钅,yín
镫,E,n,I-Color,钅,dèng
荧,B,a,O,艹,yíng
煌,E,a,O,火,huáng
曜,S,g,O,日,yào
日,S,j,O,日,rì
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
香,B,ns,O,香,xiāng
罗,E,ns,O,罒,luó
帕,B,nr,O,巾,pà
深,E,nr,O,氵,shēn
覆,S,vg,O,覀,fù
金,S,ng,B-Color,金,jīn
鞍,S,ng,I-Color,革,ān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
紫,B,n,B-Color,糸,zǐ
游,E,n,I-Color,氵,yóu
缰,S,n,I-Color,纟,jiāng
牵,B,vn,O,牛,qiān
动,E,vn,O,力,dòng
玉,B,nr,O,玉,yù
勒,E,nr,O,力,lè
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
正,B,d,O,止,zhèng
是,E,d,O,日,shì
：,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
红,B,nr,B-Color,纟,hóng
缨,E,nr,I-Color,纟,yīng
紫,S,a,B-Color,糸,zǐ
鞚,S,zg,I-Color,革,kòng
珊,B,n,B-Nature,王,shān
瑚,E,n,I-Nature,王,hú
鞭,S,n,O,革,biān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
玉,B,nr,O,玉,yù
鞍,M,nr,O,革,ān
锦,E,nr,O,钅,jǐn
笼,S,v,O,龙,lóng
黄,B,n,B-Color,黄,huáng
金,E,n,I-Color,金,jīn
勒,S,v,I-Color,力,lè
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
珊,B,n,B-Nature,王,shān
瑚,E,n,I-Nature,王,hú
席,S,q,O,巾,xí
逼,B,v,O,辶,bī
逻,E,v,O,辶,luó
得,S,ud,O,彳,dé
精,B,n,O,米,jīng
神,E,n,O,礻,shén
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
玳,B,n,B-Nature,王,dài
瑁,E,n,I-Nature,王,mào
筵,S,n,O,竹,yán
安,B,v,O,宀,ān
排,E,v,O,扌,pái
得,S,ud,O,彳,dé
奇,B,a,O,大,qí
巧,E,a,O,工,qiǎo
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
金,B,n,B-Color,金,jīn
炉,E,n,I-Color,火,lú
内,S,f,O,冂,nèi
慢,B,z,O,忄,màn
腾,M,z,O,月,téng
腾,E,z,O,月,téng
烧,S,v,O,火,shāo
瑞,B,ns,O,王,ruì
瑙,E,ns,O,王,nǎo
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
玉,B,n,O,玉,yù
瓶,E,n,O,瓦,píng
中,S,f,O,丨,zhōng
娇,B,z,O,女,jiāo
滴,M,z,O,氵,dī
滴,E,z,O,氵,dī
插,S,v,O,扌,chā
奇,B,n,B-Nature,大,qí
花,E,n,I-Nature,艹,huā
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
金,B,n,B-Color,金,jīn
盘,E,n,I-Color,皿,pán
犀,S,ng,B-Nature,牛,xī
箸,S,zg,O,竹,zhù
光,S,n,O,儿,guāng
错,B,n,O,钅,cuò
落,E,n,O,艹,là
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
掩,B,v,O,扌,yǎn
映,E,v,O,日,yìng
龙,B,nr,B-Nature,龙,lóng
凤,E,nr,I-Nature,几,fèng
珍,B,a,O,王,zhēn
羞,E,a,O,羊,xiū
；,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
银,B,ns,B-Color,钅,yín
海,E,ns,I-Color,氵,hǎi
琼,B,nz,O,王,qióng
舟,E,nz,O,舟,zhōu
影,B,vn,O,彡,yǐng
荡,E,vn,O,艹,dàng
摇,S,v,O,扌,yáo
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
翻,B,v,O,羽,fān
动,E,v,O,力,dòng
葡,B,n,B-Nature,艹,pú
萄,E,n,I-Nature,艹,táo
玉,B,n,O,玉,yù
液,E,n,O,氵,yè
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
正,B,d,O,止,zhèng
是,E,d,O,日,shì
：,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
移,S,v,O,禾,yí
将,S,d,O,寸,jiāng
金,B,n,B-Color,金,jīn
谷,E,n,I-Color,谷,gǔ
繁,B,a,O,糸,fán
华,E,a,O,十,huá
景,S,ng,O,日,jǐng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
妆,B,n,O,女,zhuāng
点,E,n,O,灬,diǎn
琼,B,nz,B-Nature,王,qióng
林,E,nz,I-Nature,木,lín
锦,B,n,O,钅,jǐn
绣,E,n,O,纟,xiù
仙,S,ng,O,亻,xiān
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
窣,B,n,O,穴,sū
地,M,n,O,土,dì
锦,M,n,O,钅,jǐn
裆,E,n,O,衤,dāng
】,S,x,O,KUO,KUO
嫦,B,n,O,女,cháng
娥,E,n,O,女,é
剪,S,v,O,刀,jiǎn
就,S,d,O,尢,jiù
绿,S,a,B-Color,纟,lǜ
云,S,n,I-Color,二,yún
衣,S,ng,I-Color,衣,yī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
折,S,v,O,扌,zhē
得,S,ud,O,彳,dé
蟾,B,n,B-Nature,虫,chán
宫,E,n,O,宀,gōng
第,B,m,O,竹,dì
一,M,m,O,一,yī
枝,E,m,O,木,zhī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
宫,B,n,B-Nature,宀,gōng
花,E,n,I-Nature,艹,huā
斜,B,v,O,斗,xié
插,E,v,O,扌,chā
帽,B,n,O,巾,mào
檐,E,n,O,木,yán
低,S,a,O,亻,dī
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
哭,S,v,O,口,kū
岐,S,ng,O,山,qí
婆,S,ng,O,女,pó
】,S,x,O,KUO,KUO
花,B,nr,B-Nature,艹,huā
如,M,nr,O,女,rú
锦,E,nr,O,钅,jǐn
绮,S,a,O,纟,qǐ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
红,B,n,B-Color,纟,hóng
楼,E,n,I-Color,木,lóu
数,B,m,O,攵,shù
里,E,m,O,里,lǐ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
春,B,i,O,日,chūn
风,M,i,O,风,fēng
得,M,i,O,彳,dé
意,E,i,O,心,yì
马,B,n,B-Nature,马,mǎ
蹄,M,n,O,足,tí
疾,E,n,O,疒,jí
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
水,B,n,O,水,shuǐ
底,E,n,O,广,dǐ
鱼,B,n,O,鱼,yú
儿,E,n,O,儿,ér
】,S,x,O,KUO,KUO
不,B,v,O,一,bù
知,E,v,O,矢,zhī
足,B,v,O,足,zú
下,E,v,O,一,xià
为,S,p,O,丶,wéi
甚,S,d,O,甘,shèn
坠,B,v,O,土,zhuì
马,E,v,B-Nature,马,mǎ
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
北,S,ns,O,匕,běi
叨,B,v,O,口,tāo
叨,E,v,O,口,tāo
令,S,v,O,人,líng
】,S,x,O,KUO,KUO
〔,S,x,O,UNK,UNK
末,S,f,O,木,mò
〕,S,x,O,UNK,UNK
你,S,r,O,亻,nǐ
马,S,n,B-Nature,马,mǎ
惊,S,v,O,忄,jīng
了,S,ul,O,乙,liǎo
呵,S,y,O,口,hē
？,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
窣,B,n,O,穴,sū
地,M,n,O,土,dì
锦,M,n,O,钅,jǐn
裆,E,n,O,衤,dāng
】,S,x,O,KUO,KUO
引,B,v,O,弓,yǐn
领,E,v,O,页,lǐng
群,B,n,O,羊,qún
仙,E,n,O,亻,xiān
下,S,f,O,一,xià
翠,B,nr,B-Color,羽,cuì
微,E,nr,I-Color,彳,wēi
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
杏,B,ns,B-Nature,木,xìng
园,E,ns,O,囗,yuán
惟,B,b,O,忄,wéi
有,E,b,O,月,yǒu
后,S,f,O,口,hòu
题,B,n,O,页,tí
诗,E,n,O,讠,shī
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
你,S,r,O,亻,nǐ
每,S,r,O,母,měi
列,B,n,O,刂,liè
位,E,n,O,亻,wèi
骑,B,n,O,马,qí
马,E,n,B-Nature,马,mǎ
游,B,n,O,氵,yóu
街,E,n,O,行,jiē
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
只,S,d,O,口,zhī
不,B,df,O,一,bù
要,E,df,O,覀,yào
似,S,vg,O,亻,sì
我,S,r,O,戈,wǒ
骑,B,n,O,马,qí
马,E,n,B-Nature,马,mǎ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
足,B,v,O,足,zú
下,E,v,O,一,xià
原,B,d,O,厂,yuán
来,E,d,O,木,lái
坠,B,v,O,土,zhuì
马,E,v,B-Nature,马,mǎ
呵,S,y,O,口,hē
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
只,B,c,O,口,zhī
是,E,c,O,日,shì
骑,B,n,O,马,qí
马,E,n,B-Nature,马,mǎ
不,B,v,O,一,bù
得,E,v,O,彳,dé
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
这,S,r,O,辶,zhè
等,S,u,O,竹,děng
你,S,r,O,亻,nǐ
三,B,m,O,一,sān
位,E,m,O,亻,wèi
骑,B,n,O,马,qí
马,E,n,B-Nature,马,mǎ
前,B,t,O,刂,qián
去,E,t,O,厶,qù
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
哭,S,v,O,口,kū
岐,S,ng,O,山,qí
婆,S,ng,O,女,pó
】,S,x,O,KUO,KUO
如,S,v,O,女,rú
龙,S,n,B-Nature,龙,lóng
骄,S,ag,O,马,jiāo
骑,S,v,O,马,qí
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
黄,B,nr,B-Color,黄,huáng
旗,M,nr,I-Color,方,qí
影,E,nr,O,彡,yǐng
里,S,f,O,里,lǐ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
这,B,r,O,辶,zhè
里,E,r,O,里,lǐ
便,B,v,O,亻,biàn
是,E,v,O,日,shì
杏,B,ns,B-Nature,木,xìng
园,E,ns,O,囗,yuán
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
请,S,v,O,讠,qǐng
列,B,n,O,刂,liè
位,E,n,O,亻,wèi
驻,B,ns,O,马,zhù
马,E,ns,B-Nature,马,mǎ
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
如,B,r,O,女,rú
何,E,r,O,亻,hé
有,S,v,O,月,yǒu
三,B,m,O,一,sān
个,E,m,O,人,gè
马,S,n,B-Nature,马,mǎ
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
花,B,nr,B-Nature,艹,huā
如,E,nr,O,女,rú
罗,B,nrfg,O,罒,luó
绮,E,nrfg,O,纟,qǐ
柳,B,nr,B-Nature,木,liǔ
如,M,nr,O,女,rú
烟,E,nr,O,火,yān
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
绿,B,n,B-Color,纟,lǜ
袍,E,n,I-Color,衤,páo
乍,S,d,O,丿,zhà
著,S,v,O,艹,zhù
君,S,n,O,口,jūn
恩,S,nr,O,心,ēn
重,S,a,O,里,zhòng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
黄,B,nr,B-Color,黄,huáng
榜,E,nr,I-Color,木,bǎng
初,S,f,O,刀,chū
开,B,v,O,廾,kāi
御,E,v,O,彳,yù
墨,B,ns,B-Color,土,mò
鲜,E,ns,O,鱼,xiān
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
礼,B,n,O,礻,lǐ
乐,E,n,O,丿,lè
三,B,m,O,一,sān
千,E,m,O,十,qiān
传,B,n,O,亻,chuán
紫,M,n,B-Color,糸,zǐ
禁,E,n,I-Color,示,jīn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
风,B,n,O,风,fēng
云,E,n,O,二,yún
九,B,m,O,丿,jiǔ
万,E,m,O,一,wàn
上,S,f,O,一,shàng
青,B,t,B-Color,青,qīng
天,E,t,I-Color,大,tiān
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
紫,B,n,B-Color,糸,zǐ
金,E,n,I-Color,金,jīn
阙,S,nr,I-Color,门,quē
无,B,ns,O,一,wú
极,E,ns,O,木,jí
无,S,v,O,一,wú
上,S,f,O,一,shàng
圣,S,j,O,土,shèng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
春,B,n,O,日,chūn
风,E,n,O,风,fēng
花,B,n,B-Nature,艹,huā
草,E,n,I-Nature,艹,cǎo
香,S,ns,O,香,xiāng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
也,S,d,O,乙,yě
来,S,v,O,木,lái
随,S,v,O,阝,suí
趁,S,v,O,走,chèn
跨,B,n,O,足,kuà
金,E,n,B-Color,金,jīn
鞍,S,n,I-Color,革,ān
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
跨,B,n,O,足,kuà
金,E,n,B-Color,金,jīn
鞍,S,n,I-Color,革,ān
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
光,B,nr,O,儿,guāng
摇,E,nr,O,扌,yáo
金,B,n,B-Color,金,jīn
盏,E,n,I-Color,皿,zhǎn
有,S,v,O,月,yǒu
精,B,n,O,米,jīng
神,E,n,O,礻,shén
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
五,S,m,O,二,wǔ
供,B,v,O,亻,gōng
养,E,v,O,丷,yǎng
】,S,x,O,KUO,KUO
〔,S,x,O,UNK,UNK
末,S,f,O,木,mò
〕,S,x,O,UNK,UNK
文,B,n,O,文,wén
章,E,n,O,立,zhāng
过,S,ug,O,辶,guò
晁,S,nr,O,日,cháo
董,S,nr,O,艹,dǒng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
对,S,p,O,寸,duì
丹,B,nr,B-Color,丿,dān
墀,E,nr,I-Color,土,chí
已,S,d,O,己,yǐ
膺,S,vg,O,月,yīng
天,S,q,O,大,tiān
宠,S,v,O,宀,chǒng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
〔,S,x,O,UNK,UNK
合,S,v,O,口,hé
〕,S,x,O,UNK,UNK
赴,S,v,O,走,fù
琼,B,nz,B-Nature,王,qióng
林,E,nz,I-Nature,木,lín
新,B,n,O,斤,xīn
宴,E,n,O,宀,yàn
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
颤,S,v,O,页,chàn
宫,B,n,O,宀,gōng
花,E,n,B-Nature,艹,huā
缓,B,v,O,纟,huǎn
引,E,v,O,弓,yǐn
黄,B,n,B-Color,黄,huáng
金,E,n,I-Color,金,jīn
鞚,S,x,I-Color,革,kòng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
前,B,n,O,刂,qián
腔,E,n,O,月,qiāng
】,S,x,O,KUO,KUO
紫,S,n,B-Color,糸,zǐ
泥,B,n,I-Color,氵,ní
封,E,n,O,寸,fēng
已,S,d,O,己,yǐ
传,S,v,O,亻,chuán
丹,B,nr,B-Color,丿,dān
凤,E,nr,I-Color,几,fèng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
他,S,r,O,亻,tā
日,S,m,O,日,rì
归,B,v,O,彐,guī
来,E,v,O,木,lái
金,B,nr,B-Color,金,jīn
莲,E,nr,I-Color,艹,lián
送,S,v,O,辶,sòng
。,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
　,S,x,O,UNK,UNK
【,S,x,O,KUO,KUO
山,B,n,O,山,shān
花,E,n,O,艹,huā
子,S,ng,O,子,zǐ
】,S,x,O,KUO,KUO
玳,B,n,B-Nature,王,dài
筵,E,n,O,竹,yán
开,B,v,O,廾,kāi
处,E,v,O,夂,chǔ
游,B,n,O,氵,yóu
人,E,n,O,人,rén
拥,S,v,O,扌,yōng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
喜,S,v,O,口,xǐ
鼇,B,vn,B-Nature,黽,áo
头,E,vn,I-Nature,大,tóu
一,B,j,O,一,yī
战,E,j,O,戈,zhàn
有,B,a,O,月,yǒu
功,E,a,O,力,gōng
，,S,x,O,UNK,UNK
sep,sep,sep,sep,sep,sep
